level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest,highest_sale,lowest_sale
20,4,1,2.0546652192137804,2.30657635723972,ROGUE,MAGE,ROGUE,MAGE
21,4,1,1.9382672197954642,2.255379470435326,ROGUE,MAGE,ROGUE,MAGE
22,4,1,1.8711522624663246,1.975937306293507,ROGUE,MAGE,ROGUE,WARRIOR
23,4,1,1.769484297220636,1.8785134074336796,ROGUE,MAGE,ROGUE,WARRIOR
24,4,1,1.6780475805660888,1.7081808869361392,ROGUE,MAGE,ROGUE,MAGE
25,4,1,1.574985716225652,1.6503683212833575,ROGUE,MAGE,ROGUE,WARRIOR
26,4,1,1.5575606102284478,1.5399418160165768,RANGER,MAGE,CLERIC,MAGE
27,4,1,1.5445459725075494,1.6709854713843564,RANGER,MAGE,CLERIC,WARRIOR
28,4,1,1.5665343976460466,1.6611604801400892,RANGER,MAGE,CLERIC,MAGE
29,4,1,1.5872529178958983,1.700885968944399,RANGER,MAGE,CLERIC,MAGE
30,4,1,1.5671544573352403,1.717777245361951,RANGER,MAGE,CLERIC,MAGE
31,4,1,1.5776411511723376,1.7591896688847974,RANGER,MAGE,CLERIC,MAGE
32,4,1,1.552618005932671,1.8185791907473714,RANGER,MAGE,CLERIC,MAGE
33,4,1,1.5253447597746828,1.8487142376183874,RANGER,MAGE,CLERIC,MAGE
34,4,1,1.5109915732723689,1.9124529878723706,RANGER,MAGE,CLERIC,MAGE
35,4,1,1.5044827095870295,1.9693099756931787,RANGER,MAGE,CLERIC,MAGE
36,4,1,1.4812895802116977,1.9960131382917856,RANGER,MAGE,CLERIC,MAGE
37,4,1,1.5262742907384608,2.0593526168547704,RANGER,PALADIN,CLERIC,MAGE
38,4,1,1.5858431042829801,2.098577427422854,RANGER,PALADIN,CLERIC,MAGE
39,4,1,1.638004735486498,2.1641139343774096,RANGER,PALADIN,CLERIC,MAGE
40,4,1,1.6829888026321793,2.231513653356143,RANGER,PALADIN,CLERIC,MAGE
41,4,1,1.737968412050428,2.296598603722977,RANGER,PALADIN,CLERIC,MAGE
42,4,1,1.7507503723033224,2.349469525973702,RANGER,PALADIN,CLERIC,MAGE
43,4,1,1.7867105462151978,2.4028226168284483,RANGER,PALADIN,CLERIC,MAGE
44,4,1,1.820142990893281,2.453117695984197,RANGER,PALADIN,CLERIC,MAGE
45,4,1,1.8405238996905826,2.5332789053645,RANGER,PALADIN,CLERIC,MAGE
46,4,1,1.8565598584886933,2.6036850036314396,RANGER,PALADIN,CLERIC,MAGE
47,4,1,1.9017876857424731,2.6592266616520144,RANGER,PALADIN,CLERIC,MAGE
48,4,1,1.9417862668574593,2.7342890204820502,RANGER,PALADIN,CLERIC,MAGE
49,4,1,1.9747645667208547,2.801296540833298,RANGER,PALADIN,CLERIC,MAGE
50,4,1,2.01558265915851,2.874581579035196,RANGER,PALADIN,CLERIC,MAGE
51,4,1,2.0534419121930547,2.935916296393204,RANGER,PALADIN,CLERIC,MAGE
52,4,1,2.080944009416008,3.0070171708914906,RANGER,PALADIN,CLERIC,MAGE
53,4,1,2.1040191793684437,3.063525172729986,RANGER,PALADIN,CLERIC,MAGE
54,4,1,2.124607942948953,3.1239304674855806,RANGER,PALADIN,CLERIC,MAGE
55,4,1,2.1459118730676963,3.1689187105656824,RANGER,PALADIN,CLERIC,MAGE
56,4,1,2.1707291990040734,3.2088568044686516,RANGER,PALADIN,CLERIC,MAGE
57,4,1,2.1928713065918704,3.238873553641408,RANGER,PALADIN,CLERIC,MAGE
58,4,1,2.214574529357294,3.266344413993183,RANGER,PALADIN,CLERIC,MAGE
59,4,1,2.242239950389391,3.291816810595183,RANGER,PALADIN,CLERIC,MAGE
60,4,1,2.2723167034756964,3.322108748577146,RANGER,PALADIN,CLERIC,MAGE
61,4,1,2.300570879544006,3.346620100428077,RANGER,PALADIN,CLERIC,MAGE
62,4,1,2.3341371283910117,3.3757732193705037,RANGER,PALADIN,CLERIC,MAGE
63,4,1,2.365328932161326,3.4022241006637532,RANGER,PALADIN,CLERIC,MAGE
64,4,1,2.4065063743428095,3.4347093582260513,RANGER,PALADIN,CLERIC,MAGE
65,4,1,2.445379560509675,3.470831976047095,RANGER,PALADIN,CLERIC,MAGE
66,4,1,2.494294466453173,3.5019316427867375,WARRIOR,PALADIN,CLERIC,MAGE
67,4,1,2.614959750807677,3.5378491967463788,WARRIOR,PALADIN,CLERIC,MAGE
68,4,1,2.729166038003794,3.573613603109793,WARRIOR,PALADIN,CLERIC,MAGE
69,4,1,2.8513255544208915,3.6070131380687043,WARRIOR,PALADIN,CLERIC,MAGE
70,4,1,2.9764896834752586,3.643720695163233,WARRIOR,PALADIN,CLERIC,MAGE
71,4,1,3.1056024780383495,3.686155147019221,WARRIOR,PALADIN,CLERIC,MAGE
72,4,1,3.2363510745310187,3.7244470788974526,WARRIOR,PALADIN,CLERIC,MAGE
73,4,1,3.368175979726451,3.7648814830130384,WARRIOR,PALADIN,CLERIC,MAGE
74,4,1,3.5081478182188874,3.7996259957999268,WARRIOR,PALADIN,CLERIC,MAGE
75,4,1,3.651323228360548,3.8371419213062863,WARRIOR,PALADIN,CLERIC,MAGE
76,4,1,3.795847514486428,3.887984648606979,WARRIOR,PALADIN,CLERIC,ROGUE
77,4,1,3.946201290325191,3.9745606359787633,WARRIOR,PALADIN,CLERIC,ROGUE
78,4,1,4.09231787057962,4.074879728239922,WARRIOR,PALADIN,CLERIC,ROGUE
79,4,1,4.2414368009287,4.178571525070907,WARRIOR,PALADIN,CLERIC,ROGUE
80,4,1,4.394149059100094,4.272220658929982,WARRIOR,PALADIN,CLERIC,ROGUE
81,4,1,4.549356940719629,4.361379605221782,WARRIOR,PALADIN,CLERIC,ROGUE
82,4,1,4.707862063746471,4.459690235399849,WARRIOR,PALADIN,CLERIC,ROGUE
83,4,1,4.865103709860641,4.5337148557485385,WARRIOR,PALADIN,CLERIC,ROGUE
84,4,1,5.025806768356866,4.626263158460109,WARRIOR,PALADIN,CLERIC,ROGUE
85,4,1,5.191560334897027,4.710667704941995,WARRIOR,PALADIN,CLERIC,ROGUE
86,4,1,5.359214590519601,4.808529725225341,WARRIOR,PALADIN,CLERIC,ROGUE
87,4,1,5.527728382717556,4.898313706217139,WARRIOR,PALADIN,CLERIC,ROGUE
88,4,1,5.691209043103007,4.993948209856103,WARRIOR,PALADIN,CLERIC,ROGUE
89,4,1,5.86807246500054,5.088327566342299,WARRIOR,PALADIN,CLERIC,ROGUE
90,4,1,6.047856558851272,5.17131304194316,WARRIOR,PALADIN,CLERIC,ROGUE
91,4,1,6.22991307466898,5.2701419453764276,WARRIOR,PALADIN,CLERIC,ROGUE
92,4,1,6.407977490301442,5.36961282053281,WARRIOR,PALADIN,CLERIC,ROGUE
93,4,1,6.584048546565047,5.471329048353324,WARRIOR,PALADIN,CLERIC,ROGUE
94,4,1,6.762769956419912,5.57082798028663,WARRIOR,PALADIN,CLERIC,ROGUE
95,4,1,6.939874495333864,5.654367415431261,WARRIOR,PALADIN,CLERIC,ROGUE
96,4,1,7.11564339046189,5.743200143638649,WARRIOR,PALADIN,CLERIC,ROGUE
97,4,1,7.281078018220821,5.822856144472399,WARRIOR,PALADIN,CLERIC,ROGUE
98,4,1,7.4496963402624905,5.925077510024468,WARRIOR,PALADIN,CLERIC,ROGUE
99,4,1,7.615806192327668,6.0131953192803955,WARRIOR,PALADIN,CLERIC,ROGUE
