level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest,highest_sale,lowest_sale
20,4,1,2.207439066055894,2.459808975763589,ROGUE,MAGE,ROGUE,MAGE
21,4,1,2.1171945060552533,2.424445990662205,ROGUE,MAGE,ROGUE,MAGE
22,4,1,2.0810916081390296,2.159065085510714,ROGUE,MAGE,ROGUE,MAGE
23,4,1,2.0035877708277416,2.0973328669592117,ROGUE,MAGE,ROGUE,MAGE
24,4,1,1.938377455520146,2.0716114105681527,ROGUE,MAGE,CLERIC,MAGE
25,4,1,1.8569605977388548,2.0816377977545653,ROGUE,MAGE,CLERIC,MAGE
26,4,1,1.8324713637948742,2.190668873193813,ROGUE,MAGE,CLERIC,MAGE
27,4,1,1.790930078942754,2.2733809152216233,ROGUE,MAGE,CLERIC,MAGE
28,4,1,1.793886215616558,2.3709257710005094,ROGUE,MAGE,CLERIC,MAGE
29,4,1,1.7958848698677032,2.4655591261256715,ROGUE,MAGE,CLERIC,MAGE
30,4,1,1.7917112338893482,2.5267919928464444,ROGUE,MAGE,CLERIC,MAGE
31,4,1,1.8280058223587803,2.6542950447242752,ROGUE,MAGE,PALADIN,MAGE
32,4,1,1.8542004373583776,2.8229878922672036,ROGUE,MAGE,PALADIN,MAGE
33,4,1,1.8522789716725052,2.925328719331488,ROGUE,MAGE,PALADIN,MAGE
34,4,1,1.9061236785245184,3.023855479510229,ROGUE,MAGE,PALADIN,MAGE
35,4,1,1.9354318643639123,3.1347762472504703,ROGUE,MAGE,PALADIN,MAGE
36,4,1,1.9348047228115117,3.274158701016572,ROGUE,MAGE,PALADIN,MAGE
37,4,1,1.9671919441091035,3.3927068061967214,ROGUE,MAGE,PALADIN,MAGE
38,4,1,1.9992847417022341,3.417881861225669,ROGUE,MAGE,PALADIN,MAGE
39,4,1,2.072825251317467,3.5291457426346096,ROGUE,MAGE,PALADIN,MAGE
40,4,1,2.1410917829887577,3.6298102139912913,ROGUE,MAGE,PALADIN,MAGE
41,4,1,2.175338541762417,3.7467964221604033,ROGUE,MAGE,PALADIN,MAGE
42,4,1,2.2010006691868256,3.792007689718102,ROGUE,MAGE,PALADIN,MAGE
43,4,1,2.2151477491958893,3.8969657410118153,ROGUE,MAGE,PALADIN,MAGE
44,4,1,2.2358982621085044,3.9651286540990593,ROGUE,MAGE,PALADIN,MAGE
45,4,1,2.2651568288231783,4.047919314555393,ROGUE,MAGE,PALADIN,MAGE
46,4,1,2.2504913545855487,4.095290756945791,ROGUE,MAGE,PALADIN,MAGE
47,4,1,2.2485021208731304,4.184735158060682,ROGUE,MAGE,PALADIN,MAGE
48,4,1,2.2551903420444663,4.268075998843113,ROGUE,MAGE,PALADIN,MAGE
49,4,1,2.2579232218400636,4.345494352620727,ROGUE,MAGE,PALADIN,MAGE
50,4,1,2.2540818500031534,4.452632190366335,ROGUE,MAGE,CLERIC,MAGE
51,4,1,2.2506939023889894,4.548171175415883,ROGUE,MAGE,CLERIC,MAGE
52,4,1,2.2441458607528775,4.656233127635567,ROGUE,MAGE,CLERIC,MAGE
53,4,1,2.2264361531457055,4.754292573113905,ROGUE,MAGE,CLERIC,MAGE
54,4,1,2.216069688526301,4.844698104717349,ROGUE,MAGE,CLERIC,MAGE
55,4,1,2.1968592496239614,4.923613501467816,ROGUE,MAGE,CLERIC,MAGE
56,4,1,2.1845844336465303,5.002160116214571,RANGER,MAGE,CLERIC,MAGE
57,4,1,2.162209701566775,5.068609340956942,RANGER,MAGE,CLERIC,MAGE
58,4,1,2.141560475812687,5.135054940635664,RANGER,MAGE,CLERIC,MAGE
59,4,1,2.1158892167474797,5.200553994078838,RANGER,MAGE,CLERIC,MAGE
60,4,1,2.0909983830809775,5.269996802701082,RANGER,MAGE,PALADIN,MAGE
61,4,1,2.065971293074176,5.327498843647893,RANGER,MAGE,CLERIC,MAGE
62,4,1,2.040934341806988,5.390178297817871,RANGER,MAGE,CLERIC,MAGE
63,4,1,2.022329597196215,5.457032414299401,RANGER,MAGE,CLERIC,MAGE
64,4,1,2.0054453247957182,5.524104444661582,RANGER,MAGE,CLERIC,MAGE
65,4,1,1.9840951430718734,5.59593425842666,RANGER,MAGE,CLERIC,MAGE
66,4,1,1.9674964534585726,5.664862071295684,RANGER,MAGE,CLERIC,MAGE
67,4,1,1.968178562882228,5.735845419034602,WARRIOR,MAGE,CLERIC,MAGE
68,4,1,2.0096647855928573,5.802272006751497,WARRIOR,MAGE,CLERIC,MAGE
69,4,1,2.0548302657330764,5.873219281627962,WARRIOR,PALADIN,CLERIC,MAGE
70,4,1,2.1470144364130084,5.948286922217183,WARRIOR,PALADIN,CLERIC,MAGE
71,4,1,2.2404197588194563,6.0245954160482285,WARRIOR,PALADIN,CLERIC,MAGE
72,4,1,2.3311221040412944,6.097052328499064,WARRIOR,PALADIN,CLERIC,MAGE
73,4,1,2.421364548224636,6.169709878136498,WARRIOR,PALADIN,CLERIC,MAGE
74,4,1,2.5164738467575942,6.24262085898577,WARRIOR,PALADIN,CLERIC,MAGE
75,4,1,2.6101120227183694,6.31589904267964,WARRIOR,PALADIN,CLERIC,MAGE
76,4,1,2.7015600998803624,6.391067087959845,WARRIOR,PALADIN,CLERIC,MAGE
77,4,1,2.798285196375261,6.466469818349929,WARRIOR,PALADIN,CLERIC,MAGE
78,4,1,2.8901889529533875,6.538971572951735,WARRIOR,PALADIN,CLERIC,MAGE
79,4,1,2.9803622247066563,6.609814678716375,WARRIOR,PALADIN,CLERIC,MAGE
80,4,1,3.0734247763718914,6.679542322178755,WARRIOR,PALADIN,CLERIC,MAGE
81,4,1,3.1662981564565706,6.746833071713931,WARRIOR,PALADIN,CLERIC,MAGE
82,4,1,3.2610687554994966,6.816540578709507,WARRIOR,PALADIN,CLERIC,MAGE
83,4,1,3.350894444985486,6.879606508773706,WARRIOR,PALADIN,CLERIC,MAGE
84,4,1,3.4435378635117697,6.948650709472504,WARRIOR,PALADIN,CLERIC,MAGE
85,4,1,3.5367890328434903,7.018131751292933,WARRIOR,PALADIN,CLERIC,MAGE
86,4,1,3.631180663078837,7.086238929395727,WARRIOR,PALADIN,CLERIC,MAGE
87,4,1,3.7232053226365025,7.1514755386203,WARRIOR,PALADIN,CLERIC,MAGE
88,4,1,3.8135168836927136,7.2167988538005545,WARRIOR,PALADIN,CLERIC,MAGE
89,4,1,3.9100169391189876,7.2794215930473305,WARRIOR,PALADIN,CLERIC,MAGE
90,4,1,4.0059005375413514,7.341250659425924,WARRIOR,PALADIN,CLERIC,MAGE
